date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:08:16	34444/34444	---M--	200	added ('OK')	application/javascript	date:Fri,%2020%20Jan%202017%2023:55:04%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/date-paginator/moment.min.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/date-paginator/moment.min.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/ui-date-paginator.html)
14:08:19	33606/33606	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Sep%202018%2020:04:28%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/bootstrap-datepicker/bootstrap-datepicker.min.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/bootstrap-datepicker/bootstrap-datepicker.min.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/ui-date-paginator.html)
14:08:21	9441/9441	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20May%202017%2018:01:32%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/date-paginator/bootstrap-datepaginator.min.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/date-paginator/bootstrap-datepaginator.min.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/ui-date-paginator.html)
14:08:23	10372/10372	---M--	200	added ('OK')	text/css	date:Mon,%2003%20Oct%202016%2017:44:18%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/gridstack/gridstack.css	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/gridstack/gridstack.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/ui-dragable-portlet.html)
14:08:29	1291/1291	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd494f-50b%22	https://cdnjs.cloudflare.com/ajax/libs/jqueryui-touch-punch/0.2.3/jquery.ui.touch-punch.min.js	C:/Os%20meus%20Sites/Viatura/cdnjs.cloudflare.com/ajax/libs/jqueryui-touch-punch/0.2.3/jquery.ui.touch-punch.min.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/ui-dragable-portlet.html)
14:08:29	253669/253669	---M--	200	added ('OK')	application/javascript	date:Wed,%2014%20Sep%202016%2021:34:06%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jqueryui/jquery-ui.min.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jqueryui/jquery-ui.min.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/ui-dragable-portlet.html)
14:08:39	64962/64962	---M--	200	added ('OK')	application/javascript	date:Mon,%2003%20Oct%202016%2017:44:18%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/gridstack/gridstack.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/gridstack/gridstack.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/ui-dragable-portlet.html)
14:08:41	3681/3681	---M--	200	added ('OK')	application/javascript	date:Mon,%2003%20Oct%202016%2017:44:18%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/gridstack/gridstack.jQueryUI.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/gridstack/gridstack.jQueryUI.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/ui-dragable-portlet.html)
14:08:42	539590/539590	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20May%202017%2016:06:14%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/gridstack/lodash.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/gridstack/lodash.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/ui-dragable-portlet.html)
14:08:42	6765/6765	---M--	200	added ('OK')	application/javascript	date:Wed,%2014%20Sep%202016%2015:20:30%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/js/jasny-bootstrap.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/js/jasny-bootstrap.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-basic.html)
14:08:43	15186/15186	---M--	200	added ('OK')	text/css	date:Fri,%2028%20Sep%202018%2020:04:28%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/select2/dist/css/select2.min.css	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/select2/dist/css/select2.min.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-addons.html)
14:08:44	684/684	---M--	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202017%2017:12:36%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/switchery/dist/switchery.min.css	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/switchery/dist/switchery.min.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-addons.html)
14:08:45	9782/9782	---M--	200	added ('OK')	text/css	date:Fri,%2028%20Sep%202018%2020:04:28%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/bootstrap-select/bootstrap-select.min.css	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/bootstrap-select/bootstrap-select.min.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-addons.html)
14:08:46	1317/1317	---M--	200	added ('OK')	text/css	date:Tue,%2015%20Sep%202015%2019:45:56%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-addons.html)
14:08:47	444/444	---M--	200	added ('OK')	text/css	date:Fri,%2028%20Sep%202018%2020:04:28%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.css	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-addons.html)
14:08:47	2347/2347	---M--	200	added ('OK')	text/css	date:Tue,%2015%20Sep%202015%2022:15:50%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/multiselect/css/multi-select.css	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/multiselect/css/multi-select.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-addons.html)
14:08:48	24502/24502	---M--	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202017%2017:17:18%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/switchery/dist/switchery.min.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/switchery/dist/switchery.min.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-addons.html)
14:08:55	76272/76272	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Sep%202018%2020:04:28%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/select2/dist/js/select2.full.min.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/select2/dist/js/select2.full.min.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-addons.html)
14:09:00	44456/44456	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Sep%202018%2020:04:28%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/bootstrap-select/bootstrap-select.min.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/bootstrap-select/bootstrap-select.min.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-addons.html)
14:09:01	8918/8918	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Sep%202018%2020:04:28%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/bootstrap-tagsinput/dist/bootstrap-tagsinput.min.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/bootstrap-tagsinput/dist/bootstrap-tagsinput.min.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-addons.html)
14:09:02	23352/23352	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Sep%202018%2020:04:28%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-addons.html)
14:09:03	1507/1507	---M--	200	added ('OK')	application/javascript	date:Tue,%2005%20Jun%202018%2015:52:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/dff/dff.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/dff/dff.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-addons.html)
14:09:04	19226/19226	---M--	200	added ('OK')	application/javascript	date:Tue,%2015%20Sep%202015%2022:15:50%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/multiselect/js/jquery.multi-select.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/multiselect/js/jquery.multi-select.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-addons.html)
14:09:06	6211/6211	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202016%2017:03:44%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/clockpicker/dist/jquery-clockpicker.min.css	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/clockpicker/dist/jquery-clockpicker.min.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-pickers.html)
14:09:06	7192/7192	---M--	200	added ('OK')	text/css	date:Fri,%2028%20Sep%202018%2020:04:28%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/css/asColorPicker.css	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/css/asColorPicker.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-pickers.html)
14:09:06	3054/3054	---M--	200	added ('OK')	text/css	date:Fri,%2028%20Sep%202018%2020:04:28%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/timepicker/bootstrap-timepicker.min.css	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/timepicker/bootstrap-timepicker.min.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-pickers.html)
14:09:07	8698/8698	---M--	200	added ('OK')	text/css	date:Tue,%2005%20Jun%202018%2015:52:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/daterangepicker/daterangepicker.css	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/daterangepicker/daterangepicker.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-pickers.html)
14:09:08	10783/10783	---M--	200	added ('OK')	application/javascript	date:Sat,%2019%20Sep%202015%2000:08:44%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/clockpicker/dist/jquery-clockpicker.min.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/clockpicker/dist/jquery-clockpicker.min.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-pickers.html)
14:09:10	29090/29090	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Sep%202018%2020:04:28%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColor/dist/jquery-asColor.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColor/dist/jquery-asColor.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-pickers.html)
14:09:12	23368/23368	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Sep%202018%2020:04:28%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asGradient/dist/jquery-asGradient.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asGradient/dist/jquery-asGradient.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-pickers.html)
14:09:17	33583/33583	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Sep%202018%2020:04:28%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/jquery-asColorPicker.min.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/jquery-asColorPicker.min.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-pickers.html)
14:09:20	35552/35552	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Sep%202018%2020:04:28%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/timepicker/bootstrap-timepicker.min.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/timepicker/bootstrap-timepicker.min.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-pickers.html)
14:09:23	66039/66039	---M--	200	added ('OK')	application/javascript	date:Tue,%2005%20Jun%202018%2015:52:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/daterangepicker/daterangepicker.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/daterangepicker/daterangepicker.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-pickers.html)
14:09:24	9861/9861	---M--	200	added ('OK')	text/css	date:Sat,%2004%20Mar%202017%2022:57:16%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/dropify/dist/css/dropify.min.css	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/dropify/dist/css/dropify.min.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-upload.html)
14:09:25	137185/137185	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202016%2015:00:56%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/dropify/src/images/test-image-1.jpg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/dropify/src/images/test-image-1.jpg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-upload.html)
14:09:28	178481/178481	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202016%2015:00:56%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/dropify/src/images/test-image-2.jpg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/dropify/src/images/test-image-2.jpg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-upload.html)
14:09:28	10516/10516	---M--	200	added ('OK')	application/javascript	date:Sat,%2004%20Mar%202017%2022:56:48%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/dropify/dist/js/dropify.min.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/dropify/dist/js/dropify.min.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-upload.html)
14:09:31	89232/89232	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Sep%202018%2020:04:28%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/inputmask/dist/min/jquery.inputmask.bundle.min.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/inputmask/dist/min/jquery.inputmask.bundle.min.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-mask.html)
14:09:31	1171/1171	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Sep%202018%2020:04:30%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/js/mask.init.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/js/mask.init.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-mask.html)
14:09:33	49093/49093	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Apr%202017%2023:05:26%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/js/validation.js	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/js/validation.js	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-validation.html)
14:09:35	1568/1568	---M--	200	added ('OK')	text/css	date:Mon,%2018%20May%202015%2017:16:30%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/all.css	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/all.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/form-icheck.html)
